guid,crc?,<PrgDispCategory>,<PrgDispTiming>,<HunterRank>,<PrgDispHRCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispIconL>,<PrgDispIconS>,<QuestNumber>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
718521e9-77bf-404e-b85b-ad6cdc33588d,3465975789,集会所,"""""",50,←未満,EV_PRO_HALL_008_04_11,←がON,"""""","""""","""""",TU2パッチが当たっている,"""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h008_19,<COL YEL>ＨＲ５０</COL>に上げる,Reach <COL YEL>HR 50</COL>,Atteindre le <COL YEL>RC 50</COL>,Raggiungi il <COL YEL>GC 50</COL>,Erreiche <COL YEL>JR 50</COL>,Alcanza el <COL YEL>RC 50</COL>,Набрать <COL YEL>РО 50</COL>,Osiągnij <COL YEL>PŁ 50</COL>,,,Alcance <COL YEL>RC 50</COL>,<COL YEL>HR 50</COL>으로 올리기,提升至<COL YEL>HR50</COL>,升至<COL YEL>猎人等级50</COL>,,,,,,,,الوصول إلى <COL YEL>رتبة الصياد 50</COL>,,,,,,,,,,,
d19bf2fb-11db-4702-ba52-ebf4a32f0ae1,1363206890,集会所,"""""",50,←以上,EV_PRO_HALL_008_04_11,←がON,EV_PRO_HALL_008_05_01,←がOFF,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_30,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de Guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,與<COL YEL>公會經紀人･風登</COL>交談,与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
e768261c-408c-45ad-be7d-3c3e00546a48,3336854242,集会所,"""""",,,EV_PRO_HALL_008_05_01,←がON,EV_PRO_HALL_008_05_02,←がOFF,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_20,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
67415e00-08de-4e96-842b-4e62faa0f894,1168305873,集会所,"""""",,,EV_PRO_HALL_008_05_02,←がON,QN010706,←が未クリア,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN010706,prg_disp_h008_21,"<COL YEL>集会所★７緊急クエストをクリア</COL>
{0}","<COL YEL>7★ Hub Urgent Quests:</COL>
{0} remaining","<COL YEL>Quêtes Urgentes du
Grand-Camp 7★ :</COL>{0} restante(s)","<COL YEL>Missioni urgenti base di
caccia 7★</COL> rimanenti: {0}","<COL YEL>Dringende 7★-Stätten-Quests:</COL>
{0} verbleibend","<COL YEL>Mis. urgente 7★ sala reunión:</COL>
{0}","<COL YEL>Срочные зад. в З. собр., 7★:</COL>
осталось {0}","<COL YEL>7★ pilne zadania Centrum:</COL>
pozostało {0}",,,"<COL YEL>Missões Urgentes da AdE 7★:</COL>
{0} restante(s)","<COL YEL>집회소 ★7 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★7的緊急任務</COL>
{0}","<COL YEL>完成集会所的★7紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهام مركز عاجلة من
المستوى <BSL>★7</BSL>:</COL>يتبقى {0}",,,,,,,,,,,
9399b1eb-b05d-4ac9-ba0b-35013d00f3f8,1011144620,集会所,"""""",,,QN010706,←をクリア,EV_PRO_HALL_008_05_10,←がOFF,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_22,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
e0c23112-598a-42bd-9e53-319c0350f823,4050264617,集会所,"""""",,,EV_PRO_HALL_008_05_10,←がON,EV_PRO_HALL_008_05_11,←がOFF,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_23,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
3697d22f-7767-4fab-b179-3a382f451681,3748910898,集会所,"""""",100,←未満,EV_PRO_HALL_008_05_11,←がON,"""""","""""","""""",TU2パッチが当たっている,"""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,prg_disp_h008_24,<COL YEL>ＨＲ１００</COL>に上げる,Reach <COL YEL>HR 100</COL>,Atteindre le <COL YEL>RC 100</COL>,Raggiungi il <COL YEL>GC 100</COL>,Erreiche <COL YEL>JR 100</COL>,Alcanza el <COL YEL>RC 100</COL>,Набрать <COL YEL>РО 100</COL>,Osiągnij <COL YEL>PŁ 100</COL>,,,Alcance <COL YEL>RC 100</COL>,<COL YEL>HR 100</COL>으로 올리기,提升至<COL YEL>HR100</COL>,升至<COL YEL>猎人等级100</COL>,,,,,,,,الوصول إلى <COL YEL>رتبة الصياد 100</COL>,,,,,,,,,,,
ee41db41-bd2b-47a9-b592-638c551280a2,1709329627,集会所,"""""",100,←以上,EV_PRO_HALL_008_06_01,←がOFF,EV_PRO_HALL_008_05_11,←がON,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_25,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
a43ba8f9-de10-43f4-883a-f12ced18972e,829080154,集会所,"""""",,,EV_PRO_HALL_008_06_01,←がON,EV_PRO_HALL_008_06_02,←がOFF,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_26,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
8887be57-d2c1-40b8-9922-9bee5deb8d2f,1260484042,集会所,"""""",,,EV_PRO_HALL_008_06_02,←がON,QN010707,←が未クリア,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN010707,prg_disp_h008_27,"<COL YEL>集会所★７緊急クエストをクリア</COL>
{0}","<COL YEL>7★ Hub Urgent Quests:</COL>
{0} remaining","<COL YEL>Quêtes Urgentes du
Grand-Camp 7★ :</COL>{0} restante(s)","<COL YEL>Missioni urgenti base di
caccia 7★</COL> rimanenti: {0}","<COL YEL>Dringende 7★-Stätten-Quests:</COL>
{0} verbleibend","<COL YEL>Mis. urgente 7★ sala reunión:</COL>
{0}","<COL YEL>Срочные зад. в З. собр., 7★:</COL>
осталось {0}","<COL YEL>7★ pilne zadania Centrum:</COL>
pozostało {0}",,,"<COL YEL>Missões Urgentes da AdE 7★:</COL>
{0} restante(s)","<COL YEL>집회소 ★7 긴급 퀘스트 클리어</COL>
{0}","<COL YEL>完成集會所★7的緊急任務</COL>
{0}","<COL YEL>完成集会所的★7紧急任务</COL>
{0}",,,,,,,,"<COL YEL>مهام مركز عاجلة من
المستوى <BSL>★7</BSL>:</COL>يتبقى {0}",,,,,,,,,,,
f69ef8b5-9898-4843-ab59-661c76449aab,310268187,集会所,"""""",,,QN010707,←をクリア,EV_PRO_HALL_008_06_10,←がOFF,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",ギルドマネージャ・ゴコク_モデル,赤フキダシ,,prg_disp_h008_28,"<COL YEL>ギルドマネージャー・ゴコク</COL>
と話す",Talk to <COL YEL>Guild Master Hojo</COL>,Parler à <COL YEL>Hojo le Maître de la Guilde</COL>,"Parla con
<COL YEL>Hojo il capo della Gilda</COL>",Sprich mit <COL YEL>Gildenmeister Hojo</COL>,"Habla con <COL YEL>Hojo el maestro del
gremio</COL>","Поговорить с
<COL YEL>Мастером Гильдии Ходзё</COL>","Porozmawiaj z
<COL YEL>Mistrzem Gildii Hojo</COL>",,,Fale com <COL YEL>Mestre de guilda Hojo</COL>,<COL YEL>길드 매니저 고코쿠</COL>와 대화,"與<COL YEL>公會經紀人･風登</COL>
交談",与<COL YEL>公会经纪人・岁丰稔</COL>对话,,,,,,,,تحدث إلى <COL YEL>زعيم النقابة هوجو</COL>,,,,,,,,,,,
90f87894-4413-4248-b6b7-c888312b56c3,52011011,集会所,"""""",,,EV_PRO_HALL_008_06_10,←がON,EV_PRO_HALL_008_06_11,←がOFF,"""""",TU2パッチが当たっている,"""""","""""","""""","""""",集会所の受付嬢ミノト_モデル,赤フキダシ,,prg_disp_h008_29,<COL YEL>集会所の受付嬢ミノト</COL>と話す,Talk to <COL YEL>Minoto the Hub Maiden</COL>,Parler à <COL YEL>Minoto la réceptionniste</COL>,"Parla con
<COL YEL>Minoto la receptionist</COL>","Sprich mit <COL YEL>Minoto
dem Stätten-Mädel</COL>","Habla con <COL YEL>Minoto de la
recepción</COL>","Поговорить с
<COL YEL>Раздатчицей заданий Миното</COL>",Pomów z <COL YEL>szefową Centrum Minoto</COL>,,,"Fale com <COL YEL>Minoto, a dama da AdE</COL>",<COL YEL>집회소 접수원 미노토</COL>와 대화,與<COL YEL>集會所接待員水藝</COL>交談,与<COL YEL>集会所接待员水芸</COL>对话,,,,,,,,تحدث إلى <COL YEL>مينوتو فتاة المركز</COL>,,,,,,,,,,,
