guid,crc?,<ID>,<Progress>,<Type>,<NpcNum>,<NpcName>,<Contents>,<Description>,<CommentNo>,<Condition>,<Note>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
4f3984aa-df22-4258-83b8-987b0a48919d,2134110287,620,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ad34a3c-5f8f-4e19-be6e-8589b9bb29b0,187081177,621,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77d7864f-8cf4-4ca8-b4f7-c70e34fd9d40,1040935978,622,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6da77139-011e-42d9-b6d7-fcfe9bc7757a,321268010,623,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a24d6265-3aa2-428c-bc06-7da6d1038e01,1809990312,624,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b1e2bac-8086-4c8b-8b17-a4352696463d,1651581553,625,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955e6be-a1ff-4e0c-968f-4a0dddd750cf,1672595109,626,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808546a9-adac-4ecc-8fea-c84e4a06fc80,40152190,627,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31523d5f-583d-4c1c-ade9-8088d0673ede,336775757,628,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89ba5935-f690-427c-a516-71c3d1fb446e,3405621457,629,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73e566ad-8022-4381-ad93-8792854eb571,2598170935,630,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0751ecb5-7de2-4a93-88fd-d839e2dbe788,2015414148,631,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9569f20f-4a71-40bb-bcb4-97fd431e5311,502685852,632,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b07068f-40fd-4e33-a224-f8290718bb59,2328124407,633,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afac3e8f-bcb2-4f5a-9512-bf999a1207b5,477375340,634,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101b4a2b-d4db-43db-8c3a-aa53d019cb89,2304644820,635,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dd042de-fd85-4ddb-ba79-9bd4a1df7a0b,3204293036,636,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109e535b-5841-402c-9a39-4e474a675fc7,1262654770,637,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_2502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f52b1a20-a74e-48a3-b538-1168148bb82b,3248794120,638,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_2503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5b8245e-9d53-46b6-b2e6-4549ac6ae3bc,3854533368,639,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_VDEMO_2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8322223f-3bff-47b0-a063-ed5570e824ca,11341199,640,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_001_01_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7bd0405-97d7-41f5-a381-7a228184c397,4107386226,641,"""""","""""","""""","""""","""""","""""","""""","""""","""""",EV_PRO_MR_006_01_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26d00046-630e-49fa-9068-420021938903,2396731445,642,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NID_011_GARU_ORDER_POUCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d441035-46d8-42c2-bf7d-aba8e44df4d9,4025567101,643,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ITEMSHOP_MR_00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a27a59e0-a294-47c7-aa20-ea75490d53ce,4182521252,644,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ITEMSHOP_MR_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662bf4cd-4726-43d4-91d2-023b025065c6,2324204236,645,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ITEMSHOP_MR_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0030a0a1-0988-47c1-8dbf-5ea4940075c2,429862706,646,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ITEMSHOP_MR_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800b6857-02c8-4e8c-b783-5498f71d1370,1598070382,647,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ITEMSHOP_MR_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e06ca160-bb72-4d2e-8e07-6c37cf63c6af,3946793225,648,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ITEMSHOP_MR_05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d586e54b-056e-4a6c-bd29-db930d9122b5,1686663233,649,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ITEMSHOP_MR_06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d5bcb7f-2bc4-4842-85ae-4d1c36e6d2be,2037576624,650,"""""","""""","""""","""""","""""","""""","""""","""""","""""",FA_ITEMSHOP_MR_07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a44ec088-16a0-4fe2-bfd6-098e8942ed00,2882763220,651,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed7c0ae-9e1a-4e35-a00c-8221775abd92,1713306916,652,"""""","""""","""""","""""","""""","""""","""""","""""","""""",Camp_Found_32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feee176f-68d5-43b9-97ce-5373caeef6ed,2624432477,653,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_01_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a98dfa26-7db7-4ad2-b613-48e534624879,2559245219,654,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_01_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621868c9-e06a-41e9-85d3-1b9ef88657da,903702298,655,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_02_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98ca1cff-429b-4124-9082-d240da0feb46,2994494591,656,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_02_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27784541-4d82-4714-9a7c-c78f3cef4fb7,1902156992,657,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_03_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9250994d-b484-4f65-9035-1804b00edbd9,2745832909,658,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_03_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038aaf79-9861-48cc-9fd3-bcf858f6125d,4249529503,659,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_04_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce2ecd24-07e8-4d29-8a07-c8722945491a,2577491757,660,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_04_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81fb263e-4245-42e4-9d20-220d5fa46449,70048894,661,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_05_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166d7fae-09fd-4c77-82b9-132f460608db,1952787668,662,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_05_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74487b27-6fc9-4ce0-9ca4-7ba01ab6de12,3233131463,663,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_06_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e83c8f4a-a474-4a28-a9cf-cec7c88e9f14,205058203,664,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_06_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e2e0ddd-2f8a-4280-ab0b-febc1a558314,1263796527,665,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_07_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3de78afc-1d32-466a-8560-d65b55b4b40c,2454711768,666,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_07_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18359a13-92d0-4c3c-ad47-f2129fb6cbf9,3207814501,667,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_08_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048fe8b-7bff-43af-a9f6-bc40e60a026a,248085899,668,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_08_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1234d1-57ac-4ba2-ae05-4b774910e614,3409535985,669,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_09_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932be83e-3e4e-4aa4-9342-cd549b5c4607,3150507539,670,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_09_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568f637c-632f-47de-aa40-584eb5ee8de8,769140646,671,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_10_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b46418b-2c26-4bec-96d0-efd1a51e3486,1039317109,672,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_10_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98d2f083-afa0-4bd9-a3f9-2df2b24e77d9,2659680265,673,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_11_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a857185-5739-4235-be79-f3faa5732b63,1464814464,674,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_11_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cab84b32-e7d6-4acf-844e-0b6296ddb77b,2865574154,675,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_12_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8691b3bf-79dd-4925-9e7b-8893d87f65c5,1580640847,676,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_12_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724cb93c-ac43-434b-9746-1ee2079d2515,3219294517,677,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_13_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bccd7fd-3399-48da-827d-1c3d35c69a60,2911823573,678,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_13_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00cbe612-9941-48ae-97b9-156b26d9b5ae,2197215754,679,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_14_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ee3920b-ee95-4480-8ef9-158429464297,3814906821,680,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_14_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b00d410-314a-4397-908f-d8063f5ae2dd,3413087684,681,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_15_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9439befe-f109-4ca0-9da2-d21746582a39,3346032272,682,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_15_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d32d205-1fd4-4ba3-84bd-dbdf0b72d838,3719990178,683,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_16_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915a8cbc-c911-4d94-969f-0c95b17d10f1,2257288597,684,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_16_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d978b396-ca92-46ef-94e4-29a311ff1ff1,3316318221,685,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_17_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306184d-540d-4242-8201-93b40a065fd7,1816840525,686,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_17_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75c63f71-2e9d-49c8-93cc-36cf411c623c,828222909,687,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_18_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c71831b5-fcfa-4374-b7db-d4b24840f50f,3464001635,688,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_18_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4381e9c6-1f40-4939-acaa-526f81beafb5,690628654,689,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_19_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05e4be1b-423d-4652-b196-2b0ecbea7dd8,1873562329,690,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_19_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ff3ba40-5bc2-4bb3-9456-974c66fd61cb,1279237157,691,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_20_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909e12ce-8294-4455-9a6b-2c52af1ad49f,1303913131,692,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_20_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd725f2e-5c70-4c47-aa15-d36fb1a1af58,220539117,693,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_21_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513615f4-35e1-48f8-b8f2-196cc914d28a,4182197075,694,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_21_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732c12a1-acc8-4b92-b697-7ef180e090b0,2683221237,695,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_22_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ea4654b-ca7f-400f-8b0c-bb4f194db10e,3988056134,696,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_22_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fae3eab1-dafd-4b24-b6a2-15bcef228c82,3368783017,697,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_23_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86b44f5f-4800-47c9-81a8-958b369fe76b,823351866,698,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_23_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448f78df-4190-4038-a06d-92437d5caf4d,540818992,699,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_24_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79337550-d024-444c-95ca-5bcd17a37b2c,1318794424,700,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_24_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51a78798-f3e6-4a49-ab71-30242dfd587e,1248514152,701,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_25_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082496a-3d72-4868-859d-efa8d08e8377,3067196986,702,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_25_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c040996a-e9a8-4296-af03-8088ffca6ce3,1581228766,703,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_26_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c745c8ed-878b-4ec4-a0ae-43a6403180b5,1461443539,704,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_26_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c8e4cd0-4fec-4d6c-976d-445d3a81c322,2973381287,705,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_27_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e194320-fe47-42d6-8ff7-3d1281afd3e8,1598714670,706,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_27_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b66020bc-1c1f-47ed-98b3-5c0d4158bc15,3245059546,707,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_28_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45e0ee35-bba5-4529-ade0-0456c8f3cffc,767760522,708,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_28_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4af061cc-6a27-467b-970b-59cd59932e58,376270413,709,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_29_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30eddcf8-f607-4108-8265-b9427c041758,1752629301,710,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_29_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9c415b5-52b7-40b4-a5b1-08c7af6c98a1,3929937435,711,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_30_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f447a852-b3e6-45c5-857d-7c7df1992bb2,3801514833,712,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_30_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8127aaf-113a-4f11-aa46-f7b8ee22ffa9,1525163773,713,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_31_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d55db04a-e364-4d70-97ce-487bb38c5d43,1593981189,714,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_31_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94bef385-5dc4-4960-9754-f9a43a13ec51,3819908436,715,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_32_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18cfd947-bf46-44f8-b94b-74384f890b83,636670443,716,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_32_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fde8900e-461f-443d-91a7-ab544bb90fae,720218999,717,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_33_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950ef79a-59ec-48f7-9feb-b05048dc4b4d,1458283660,718,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_33_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d8a193-126f-48ef-b6c1-e68e1621eea1,3006450697,719,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_34_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69d2a563-7496-4ef3-b928-21e87a1ddf6f,3722505381,720,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_34_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a87f2c3b-bb26-42bc-9601-b1b494789be2,256338577,721,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_35_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45a79f45-b160-4c93-b669-d41e5426a7bf,3308998744,722,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_35_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16b6a351-64af-4a43-a4e0-f885a850a856,949266049,723,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_36_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aef19876-b56d-4ca1-837e-22990263d2ef,4042091188,724,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_36_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7862eba-e245-4e32-9261-f0b2bb3bdeba,825137744,725,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_37_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090dbbe-e0f8-41ef-b610-2c416be0484e,2990833645,726,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_37_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d3b6be0-e971-4d71-abf8-485e628885c2,3061843685,727,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_38_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73f4936e-c162-40c5-a259-9668e890cf09,1242128900,728,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_38_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf7d997f-fed2-4059-b599-c53818384c33,2127503557,729,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_39_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b04e499-959c-4ce5-9d0d-fa8a6f22994a,1422785192,730,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_39_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79b729d3-79e2-40c8-a5bc-dcbde5845672,1081846414,731,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_40_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e2e640c-9846-4e0a-865c-8d1da83e4082,3724104249,732,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_40_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41cc2c18-7337-4270-aa91-9f6c169b6a0d,3533304837,733,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_41_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ab4aa8-f1af-44a0-8da6-fdb3d15c546f,1273529466,734,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_41_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e80f476-925c-4815-9bf9-4535178d8a4c,285471265,735,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_42_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbd0a6dd-3520-47fe-9f7d-edf288d6b556,731776062,736,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_42_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550f3caa-670f-4046-ac8a-6b63b9e8039c,2214073155,737,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_43_START,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f8182dc-9994-4352-8f9f-9d3425d4a076,1783376975,738,"""""","""""","""""","""""","""""","""""","""""","""""","""""",NPC_SIDEQUEST_ADD_43_FINISH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
