guid,crc?,<PrgDispCategory>,<PrgDispTiming>,<HunterRank>,<PrgDispHRCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispFlag>,<PrgDispCondition>,<PrgDispIconL>,<PrgDispIconS>,<QuestNumber>,<QuestNumber>,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
c73a1965-8166-4933-91ad-7088da1717a8,21251721,MR,"""""",,,EV_PRO_MR_TU2EX_02_02,←がON,QN315638,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315638,,prg_disp_mr6tu2_02_02,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente <FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne <FONT 13>M</FONT>6★ zadanie:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>M</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
88add835-1b1f-409c-b5fd-affec491e97a,747045493,MR,"""""",,,QN315638,←をクリア,EV_PRO_MR_TU2EX_02_03,←がOFF,"""""","""""","""""","""""","""""","""""",タドリ_モデル,赤フキダシ,,,prg_disp_mr6tu2_02_03,<COL YEL>薬師のタドリ</COL>と話す,Talk to <COL YEL>Doctor Tadori</COL>,Parler au <COL YEL>Docteur Tadori</COL>,Parla con il <COL YEL>dottor Tadori</COL>,Sprich mit <COL YEL>Tadori</COL>.,Habla con el <COL YEL>doctor Tadori</COL>,Поговорите с <COL YEL>Доктором Тадори</COL>,Porozmawiaj z <COL YEL>Doktorem Tadorim</COL>,,,Fale com <COL YEL>Doutor Tadori</COL>,<COL YEL>약사 타도리</COL>와 대화,與<COL YEL>溯藥師</COL>交談,与<COL YEL>游方医沿</COL>对话,,,,,,,,تحدث مع <COL YEL>الطبيب تادوري</COL>,,,,,,,,,,,
950b88f1-04da-45f3-b749-353cf666dfe5,234075042,MR,"""""",,,EV_PRO_MR_006_02_01,←がON,EV_PRO_MR_TU3EX_01_01,←がOFF,"""""","""""","""""","""""","""""","""""",ラパーチェ_モデル,赤フキダシ,,,prg_disp_mr6tu3_01_01,<COL YEL>特命騎士ラパーチェ</COL>と話す,Talk to <COL YEL>Paz the Chevalier</COL>,Parler à <COL YEL>Paz le chevalier</COL>,Parla con <COL YEL>Paz la paladina</COL>,Sprich mit <COL YEL>Chevalier Paz</COL>.,Habla con <COL YEL>Paz la caballero</COL>,Поговорите с <COL YEL>Кавалером Паз</COL>,Porozmawiaj z <COL YEL>Kawalerką Paz</COL>,,,"Fale com <COL YEL>Paz, a Chevalier</COL>",<COL YEL>특명기사 라파체</COL>와 대화,與<COL YEL>特命騎士萊帕契</COL>交談,与<COL YEL>特命骑士莱帕琪</COL>对话,,,,,,,,تحدث مع <COL YEL>باز الفارسة النبيلة</COL>,,,,,,,,,,,
1aa6fe9e-2668-4dd9-8eab-c63778bc0f86,3095498748,MR,"""""",,,EV_PRO_MR_TU3EX_01_01,←がON,EV_PRO_MR_TU3EX_01_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu3_01_02,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,"Parler à <COL YEL>Chichae la demoiselle
des quêtes</COL>","Parla con <COL YEL>Chichae
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora</COL>","Поговорите с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث مع <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
aee584a0-ac03-41af-9bc3-60e31ec0ebbf,2025624179,MR,"""""",,,EV_PRO_MR_TU3EX_01_02,←がON,QN315642,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315642,,prg_disp_mr6tu3_01_04,"<COL YEL><FONT 13>Ｍ</FONT>★６緊急クエストをクリア</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Urgent Quest:</COL>
{0}","<COL YEL>Quête Urgente<FONT 13>M</FONT>6★</COL>
{0}","<COL YEL>Missione urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>6★ Dringende Quest:</COL>
{0}","<COL YEL>Misión urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>М</FONT> Сроч. задание, 6★:</COL>
{0}","<COL YEL>Pilne zadanie <FONT 13>M</FONT>6★:</COL>
{0}",,,"<COL YEL>Missão Urgente <FONT 13>M</FONT>6★:</COL>
{0}","<COL YEL><FONT 13>M</FONT>★6 긴급 퀘스트를 클리어</COL>
{0}","<COL YEL>完成<FONT 13>M</FONT>★6的緊急任務</COL>
{0}","<COL YEL>完成<FONT 13>大师</FONT>★6紧急任务</COL>
{0}",,,,,,,,"<COL YEL><FONT 13>M</FONT>6★ مهمة عاجلة:</COL>
{0}",,,,,,,,,,,
3195e9fd-2bda-4673-8c78-ca50ee774fe6,1820017519,MR,"""""",,,QN315642,←をクリア,EV_PRO_MR_TU3EX_01_03,←がOFF,"""""","""""","""""","""""","""""","""""",ラパーチェ_モデル,赤フキダシ,,,prg_disp_mr6tu3_01_03,<COL YEL>特命騎士ラパーチェ</COL>と話す,Talk to <COL YEL>Paz the Chevalier</COL>,Parler à <COL YEL>Paz le chevalier</COL>,Parla con <COL YEL>Paz la paladina</COL>,Sprich mit <COL YEL>Chevalier Paz</COL>.,Habla con <COL YEL>Paz la caballero</COL>,Поговорите с <COL YEL>Кавалером Паз</COL>,Porozmawiaj z <COL YEL>Kawalerką Paz</COL>,,,"Fale com <COL YEL>Paz, a Chevalier</COL>",<COL YEL>특명기사 라파체</COL>와 대화,與<COL YEL>特命騎士萊帕契</COL>交談,与<COL YEL>特命骑士莱帕琪</COL>对话,,,,,,,,تحدث مع <COL YEL>باز الفارسة النبيلة</COL>,,,,,,,,,,,
52013ef7-731c-4d11-b190-949744d7aaf4,2897374037,MR,"""""",,,EV_PRO_MR_006_02_01,←がON,EV_PRO_MR_TU4EX_01_01,←がOFF,"""""","""""","""""","""""","""""","""""",セルバジーナ_モデル,赤フキダシ,,,prg_disp_mr6tu4_01_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18e70f87-d12b-41b3-945e-d5d24ea72f4a,2048171131,MR,"""""",,,EV_PRO_MR_TU4EX_01_01,←がON,EV_PRO_MR_TU4EX_01_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu4_01_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877dbb74-d52e-439e-8023-4db5794fc9e6,722954444,MR,"""""",,,EV_PRO_MR_TU4EX_01_02,←がON,QN315646,←が未クリア,"""""","""""","""""","""""","""""","""""",モンスターアイコン,受注アイコン,QN315646,,prg_disp_mr6tu4_01_03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4ab9d9b-41db-45d4-8632-630fce85cc10,4246965296,MR,"""""",,,QN315646,←をクリア,EV_PRO_MR_TU4EX_01_03,←がOFF,"""""","""""","""""","""""","""""","""""",セルバジーナ_モデル,赤フキダシ,,,prg_disp_mr6tu4_01_04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efb31ce2-e671-49a5-a070-1594ad6dae48,2984208672,MR,"""""",111,←UP(K),EV_PRO_MR_TU1EX_05_02,←がON,EV_PRO_MR_TU2EX_03_01,←がOFF,"""""","""""","""""","""""","""""","""""",バハリ_モデル,赤フキダシ,,,prg_disp_mr6tu2_03_01,<COL YEL>研究員バハリ</COL>と話す,Talk to <COL YEL>Bahari the Scientist</COL>,Parler à <COL YEL>Bahari le scientifique</COL>,Parla con <COL YEL>Bahari lo scienziato</COL>,Sprich mit <COL YEL>Bahari</COL>.,"Habla con <COL YEL>Bahari, el científico</COL>",Поговорите с <COL YEL>Ученым Бахари</COL>,Porozmawiaj z <COL YEL>Naukowcem Baharim</COL>,,,"Fale com <COL YEL>Bahari, o Cientista</COL>",<COL YEL>연구원 바하리</COL>와 대화,與<COL YEL>巴赫里研究員</COL>交談,与<COL YEL>研究员巴哈里</COL>对话,,,,,,,,تحدث مع <COL YEL>بهاري العالِم</COL>,,,,,,,,,,,
27a54689-ab9b-47c2-8605-f8acd8e6ee5d,3597465948,MR,"""""",,,EV_PRO_MR_TU2EX_03_01,←がON,EV_PRO_MR_TU2EX_03_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu2_03_02,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,"Parler à <COL YEL>Chichae la demoiselle
des quêtes</COL>",Parla con <COL YEL>Chichae la missionatrice</COL>,Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora</COL>","Поговорите с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث مع <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
afea8ba8-2cc8-4169-a56a-8790911efd4c,714916792,MR,"""""",181,←UP(K),EV_PRO_MR_TU2EX_03_02,←がON,EV_PRO_MR_TU3EX_02_01,←がOFF,"""""","""""","""""","""""","""""","""""",バハリ_モデル,赤フキダシ,,,prg_disp_mr6tu3_02_01,<COL YEL>研究員バハリ</COL>と話す,Talk to <COL YEL>Bahari the Scientist</COL>,Parler à <COL YEL>Bahari le scientifique</COL>,Parla con <COL YEL>Bahari lo scienziato</COL>,Sprich mit <COL YEL>Bahari</COL>.,"Habla con <COL YEL>Bahari, el científico</COL>",Поговорите с <COL YEL>Ученым Бахари</COL>,Porozmawiaj z <COL YEL>naukowcem Baharim</COL>,,,"Fale com <COL YEL>Bahari, o Cientista</COL>",<COL YEL>연구원 바하리</COL>와 대화,與<COL YEL>巴赫里研究員</COL>交談,与<COL YEL>研究员巴哈里</COL>对话,,,,,,,,تحدث مع <COL YEL>بهاري العالِم</COL>,,,,,,,,,,,
77b0188b-61fa-4745-9482-75ff4b641917,1698664523,MR,"""""",,,EV_PRO_MR_TU3EX_02_01,←がON,EV_PRO_MR_TU3EX_02_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu3_02_02,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,"Parler à <COL YEL>Chichae la demoiselle
des quêtes</COL>","Parla con <COL YEL>Chichae
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora</COL>","Поговорите с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث مع <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
6743e405-9576-42f0-8e37-94064f8efc61,218448825,MR,"""""",211,←UP(K),EV_PRO_MR_TU3EX_02_02,←がON,EV_PRO_MR_TU4EX_02_01,←がOFF,"""""","""""","""""","""""","""""","""""",バハリ_モデル,赤フキダシ,,,prg_disp_mr6tu4_02_01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444163d9-495a-4bcf-a7a7-104552f0bf5f,1084266355,MR,"""""",,,EV_PRO_MR_TU4EX_02_01,←がON,EV_PRO_MR_TU4EX_02_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu4_02_02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a80c65b5-de3a-487d-9672-657af749da09,1874163583,MR,"""""",20,←未満(MR),EV_PRO_MR_006_03_02,←がON,EV_PRO_MR_006_04_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6_03_02,<COL YEL>ＭＲ２０</COL>に上げる,Reach <COL YEL>MR 20</COL>,Atteindre le <COL YEL>RM 20</COL>,Raggiungi il <COL YEL>GM 20</COL>,Erreiche <COL YEL>MR 20</COL>.,Alcanza el <COL YEL>RM 20</COL>,Набрать <COL YEL>РМ 20</COL>,Osiągnij <COL YEL>RM 20</COL>,,,Alcance <COL YEL>RM 20</COL>,<COL YEL>MR20</COL>으로 올리기,提升至<COL YEL>MR20</COL>,升至<COL YEL>大师等级20</COL>,,,,,,,,حقق <COL YEL>رتبة القائد 20</COL>,,,,,,,,,,,
cd95aa26-b3e4-40a8-8059-41dccdfcefcf,3674415529,MR,"""""",30,←未満(MR),EV_PRO_MR_006_05_02,←がON,EV_PRO_MR_006_06_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6_05_02,<COL YEL>ＭＲ３０</COL>に上げる,Reach <COL YEL>MR 30</COL>,Atteindre le <COL YEL>RM 30</COL>,Raggiungi il <COL YEL>GM 30</COL>,Erreiche <COL YEL>MR 30</COL>.,Alcanza el <COL YEL>RM 30</COL>,Набрать <COL YEL>РМ 30</COL>,Osiągnij <COL YEL>RM 30</COL>,,,Alcance <COL YEL>RM 30</COL>,<COL YEL>MR30</COL>으로 올리기,提升至<COL YEL>MR30</COL>,升至<COL YEL>大师等级30</COL>,,,,,,,,حقق <COL YEL>رتبة القائد 30</COL>,,,,,,,,,,,
25c8ae0a-2b9d-46d6-aa54-2249bd3f341c,1838739528,MR,"""""",50,←未満(MR),EV_PRO_MR_006_07_02,←がON,EV_PRO_MR_006_08_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6_07_02,<COL YEL>ＭＲ５０</COL>に上げる,Reach <COL YEL>MR 50</COL>,Atteindre le <COL YEL>RM 50</COL>,Raggiungi il <COL YEL>GM 50</COL>,Erreiche <COL YEL>MR 50</COL>.,Alcanza el <COL YEL>RM 50</COL>,Набрать <COL YEL>РМ 50</COL>,Osiągnij <COL YEL>RM 50</COL>,,,Alcance <COL YEL>RM 50</COL>,<COL YEL>MR50</COL>으로 올리기,提升至<COL YEL>MR50</COL>,升至<COL YEL>大师等级50</COL>,,,,,,,,حقق <COL YEL>رتبة القائد 50</COL>,,,,,,,,,,,
b310bdcc-eb81-4632-8fea-0abb67724718,2397683924,MR,"""""",70,←未満(MR),EV_PRO_MR_006_09_02,←がON,EV_PRO_MR_006_10_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6_09_02,<COL YEL>ＭＲ７０</COL>に上げる,Reach <COL YEL>MR 70</COL>,Atteindre le <COL YEL>RM 70</COL>,Raggiungi il <COL YEL>GM 70</COL>,Erreiche <COL YEL>MR 70</COL>.,Alcanza el <COL YEL>RM 70</COL>,Набрать <COL YEL>РМ 70</COL>,Osiągnij <COL YEL>RM 70</COL>,,,Alcance <COL YEL>RM 70</COL>,<COL YEL>MR70</COL>으로 올리기,提升至<COL YEL>MR70</COL>,升至<COL YEL>大师等级70</COL>,,,,,,,,حقق <COL YEL>رتبة القائد 70</COL>,,,,,,,,,,,
76439647-873f-4c71-b86b-a2db7b0f3067,3085489327,MR,"""""",100,←未満(MR),EV_PRO_MR_006_11_02,←がON,EV_PRO_MR_006_12_01,←がOFF,"""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6_11_02,<COL YEL>ＭＲ１００</COL>に上げる,Reach <COL YEL>MR 100</COL>,Atteindre le <COL YEL>RM 100</COL>,Raggiungi il <COL YEL>GM 100</COL>,Erreiche <COL YEL>MR 100</COL>.,Alcanza el <COL YEL>RM 100</COL>,Набрать <COL YEL>РМ 100</COL>,Osiągnij <COL YEL>RM 100</COL>,,,Alcance <COL YEL>RM 100</COL>,<COL YEL>MR100</COL>으로 올리기,提升至<COL YEL>MR100</COL>,升至<COL YEL>大师等级100</COL>,,,,,,,,حقق <COL YEL>رتبة القائد 100</COL>,,,,,,,,,,,
4dc47670-603b-4f7d-9376-b4b377817d09,2770137016,MR,"""""",110,←未満(MR),EV_PRO_MR_006_13_02,←がON,"""""","""""","""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6tu2_04_01,<COL YEL>ＭＲ１１０</COL>に上げる,Reach <COL YEL>MR 110</COL>,Atteindre le <COL YEL>RM 110</COL>,Raggiungi il <COL YEL>GM 110</COL>,Erreiche <COL YEL>MR 110</COL>.,Alcanza el <COL YEL>RM 110</COL>,Наберите <COL YEL>РМ 110</COL>,Osiągnij <COL YEL>RM 110</COL>,,,Alcance <COL YEL>RM 110</COL>,<COL YEL>MR 110</COL>으로 올리기,提升至<COL YEL>MR110</COL>,升至<COL YEL>大师等级110</COL>,,,,,,,,حقق <COL YEL>رتبة القائد 110</COL>,,,,,,,,,,,
bd630bb2-b65f-453d-8331-8f722acb47b2,956905743,MR,"""""",110,←以上(MR),"""""","""""",EV_PRO_MR_TU2EX_04_01,←がOFF,"""""","""""","""""","""""","""""","""""",バハリ_モデル,赤フキダシ,,,prg_disp_mr6tu2_04_02,<COL YEL>研究員バハリ</COL>と話す,Talk to <COL YEL>Bahari the Scientist</COL>,Parler à <COL YEL>Bahari le scientifique</COL>,Parla con <COL YEL>Bahari lo scienziato</COL>,Sprich mit <COL YEL>Bahari</COL>.,"Habla con <COL YEL>Bahari, el científico</COL>",Поговорите с <COL YEL>Ученым Бахари</COL>,Porozmawiaj z <COL YEL>Naukowcem Baharim</COL>,,,"Fale com <COL YEL>Bahari, o Cientista</COL>",<COL YEL>연구원 바하리</COL>와 대화,與<COL YEL>巴赫里研究員</COL>交談,与<COL YEL>研究员巴哈里</COL>对话,,,,,,,,تحدث مع <COL YEL>بهاري العالِم</COL>,,,,,,,,,,,
6b6933b4-6d6b-4aa8-b55a-d77ee80aa783,2060249838,MR,"""""",,,EV_PRO_MR_TU2EX_04_01,←がON,EV_PRO_MR_TU2EX_04_02,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,赤フキダシ,,,prg_disp_mr6tu2_04_03,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,"Parler à <COL YEL>Chichae la demoiselle
des quêtes</COL>",Parla con <COL YEL>Chichae la missionatrice</COL>,Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora</COL>","Поговорите с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث مع <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
647adc68-2c5e-4507-9a37-1545651aba29,1028519288,MR,"""""",120,←未満(MR),EV_PRO_MR_TU2EX_04_02,←がON,"""""","""""","""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6tu3_03_01,<COL YEL>ＭＲ１２０</COL>に上げる,Reach <COL YEL>MR 120</COL>,Atteindre le <COL YEL>RM 120</COL>,Raggiungi il <COL YEL>GM 120</COL>,Erreiche <COL YEL>MR 120</COL>.,Alcanza el <COL YEL>RM 120</COL>,Набрать <COL YEL>РМ 120</COL>,Osiągnij <COL YEL>RM 120</COL>,,,Alcance <COL YEL>RM 120</COL>,<COL YEL>MR120</COL>으로 올리기,提升至<COL YEL>MR120</COL>,升至<COL YEL>大师等级120</COL>,,,,,,,,حقق <COL YEL>رتبة القائد 120</COL>,,,,,,,,,,,
df949adc-a0c4-4cd2-8410-e6163fbfc52e,3422216891,MR,"""""",120,←以上(MR),EV_PRO_MR_TU2EX_04_02,←がON,EV_PRO_MR_TU3EX_03_01,←がOFF,EV_PRO_MR_TU3EX_04_01,←がOFF,"""""","""""","""""","""""",チッチェ_モデル,アイコンなし,,,prg_disp_mr6tu3_03_02,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
e24ceb36-ae67-41c3-ab9e-73333903579d,3615683627,MR,"""""",140,←未満(MR),EV_PRO_MR_TU3EX_03_01,←がON,"""""","""""","""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6tu3_04_01,<COL YEL>ＭＲ１４０</COL>に上げる,Reach <COL YEL>MR 140</COL>,Atteindre le <COL YEL>RM 140</COL>,Raggiungi il <COL YEL>GM 140</COL>,Erreiche <COL YEL>MR 140</COL>.,Alcanza el <COL YEL>RM 140</COL>,Набрать <COL YEL>РМ 140</COL>,Osiągnij <COL YEL>RM 140</COL>,,,Alcance <COL YEL>RM 140</COL>,<COL YEL>MR140</COL>으로 올리기,提升至<COL YEL>MR140</COL>,升至<COL YEL>大师等级140</COL>,,,,,,,,حقق <COL YEL>رتبة القائد 140</COL>,,,,,,,,,,,
a8ec0cfe-4437-470b-8913-45cc8ea1296d,2149803439,MR,"""""",140,←以上(MR),EV_PRO_MR_TU2EX_04_02,←がON,EV_PRO_MR_TU3EX_04_01,←がOFF,"""""","""""","""""","""""","""""","""""",チッチェ_モデル,アイコンなし,,,prg_disp_mr6tu3_04_02,<COL YEL>受付嬢のチッチェ姫</COL>と話す,Talk to <COL YEL>Chichae the Quest Damsel</COL>,Parler à <COL YEL>Princesse Chichae</COL>,"Parla con <COL YEL>Chichae,
la missionatrice</COL>",Sprich mit <COL YEL>Chichae</COL>.,"Habla con <COL YEL>Chichae, la gestora
de misiones</COL>","Поговорить с <COL YEL>раздатчицей
заданий Чиче</COL>","Porozmawiaj z <COL YEL>Panną
z zadaniami Chichae</COL>",,,"Fale com <COL YEL>Chichae, a Recrutadora</COL>",<COL YEL>접수원 치체 공주</COL>와 대화,與<COL YEL>接待員琪婕</COL>交談,与<COL YEL>接待员琪切公主</COL>对话,,,,,,,,تحدث إلى <COL YEL>شيشاي فتاة المهام</COL>,,,,,,,,,,,
eef90bd0-869c-49a3-9903-992ccd7a42a8,896095248,MR,"""""",999,←未満(MR),EV_PRO_MR_006_13_02,←がON,"""""","""""","""""","""""","""""","""""","""""","""""",セレクトクエスト受注アイコン,アイコンなし,,,prg_disp_mr6_13_02,調査を続けＭＲを上げる,"Continue your research and
increase your MR","Continuez vos recherches
pour augmenter votre RM","Continua la ricerca
e aumenta il tuo GM","Setze die Forschung fort
und erhöhe deinen MR.","Prosigue con la búsqueda y
aumenta tu rango maestro","Продолжать исследования
и повышать РМ","Kontynuuj badania i
podnieś swoją RM",,,"Continue a pesquisa
e aumente seu RM",조사를 계속해 MR를 올리기,繼續調查，提升MR,继续调查，提升大师等级,,,,,,,,"استمر في البحث وقم
بزيادة رتبة القائد الخاصة بك",,,,,,,,,,,
